game_age,owners_mean,total_reviews,positive_ratio,num_languages,num_genres,windows,mac,linux,dlc_count,genre_Indie,genre_Action,genre_Adventure,genre_Casual,genre_RPG,genre_Strategy,genre_Simulation,precos_categorizados
5,10000.0,0,0.0,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
3,10000.0,6,0.6666666666666666,7,2,1,0,0,0,1,0,0,0,0,1,0,medio_alto
8,10000.0,16,0.8125,1,2,1,0,0,0,1,0,0,1,0,0,0,alto
2,35000.0,4,1.0,11,2,1,1,0,0,1,0,0,1,0,0,0,baixo
2,0.0,0,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,gratuito
4,10000.0,0,0.0,2,2,1,1,1,0,1,0,0,1,0,0,0,baixo
8,10000.0,59,0.7288135593220338,1,5,1,0,0,0,1,1,1,1,0,0,1,alto
2,10000.0,0,0.0,1,3,1,1,1,0,1,0,1,1,0,0,0,baixo
2,10000.0,0,0.0,2,4,1,0,0,0,1,1,1,0,0,0,0,gratuito
1,0.0,0,0.0,1,2,1,1,0,0,1,0,0,0,0,0,1,alto
5,10000.0,0,0.0,1,4,1,0,0,0,1,0,0,0,1,1,1,alto
4,10000.0,4,0.75,1,3,1,0,1,0,0,1,1,0,0,0,0,medio_baixo
2,35000.0,1104,0.7581521739130435,11,3,1,0,0,1,0,1,1,0,1,0,0,alto
10,10000.0,98,0.8367346938775511,1,2,1,0,0,0,0,1,0,0,0,1,0,baixo
1,10000.0,14,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,medio_alto
8,10000.0,8,0.75,1,2,1,0,0,0,0,1,0,0,0,0,0,baixo
1,10000.0,80,0.675,12,2,1,1,0,0,1,0,0,0,0,0,0,medio_alto
1,10000.0,16,0.375,17,2,1,0,0,0,0,1,1,0,0,0,0,alto
4,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,0,1,medio_baixo
2,10000.0,2,1.0,1,3,1,0,0,0,1,0,1,1,0,0,0,medio_baixo
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,32,0.6875,3,1,1,0,0,0,0,0,0,0,0,0,1,alto
5,10000.0,4,0.75,1,1,1,0,0,0,0,1,0,0,0,0,0,baixo
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,13,0.7692307692307693,1,2,1,0,0,0,1,0,1,0,0,0,0,alto
5,0.0,0,0.0,1,8,1,0,0,1,1,0,1,1,1,1,1,gratuito
2,35000.0,562,0.9252669039145908,6,2,1,0,0,0,0,1,1,0,0,0,0,alto
3,10000.0,6,0.8333333333333334,8,3,1,1,0,0,1,0,1,1,0,0,0,medio_baixo
1,0.0,0,0.0,7,6,1,0,0,0,1,0,0,0,1,1,1,gratuito
5,10000.0,9,0.5555555555555556,4,4,1,0,0,0,1,0,0,1,0,0,1,alto
5,35000.0,28,0.5714285714285714,8,5,1,0,0,0,1,0,1,1,0,1,1,baixo
4,10000.0,12,0.8333333333333334,103,8,1,1,1,0,1,1,1,1,0,1,1,alto
1,10000.0,268,0.9067164179104478,20,4,1,0,0,0,1,0,1,1,0,0,1,alto
3,75000.0,363,0.6831955922865014,15,2,1,0,0,1,1,1,0,0,0,0,0,medio_baixo
5,10000.0,10,0.7,1,2,1,1,1,0,1,0,0,0,0,1,0,alto
1,10000.0,5,0.4,2,2,1,0,0,0,0,0,0,1,0,1,0,baixo
1,0.0,0,0.0,33,6,1,1,0,0,0,0,0,1,0,1,1,gratuito
10,350000.0,1188,0.9276094276094277,14,2,1,1,0,4,0,0,1,0,0,1,0,gratuito
1,0.0,0,0.0,103,3,1,0,0,0,1,0,0,1,0,1,0,baixo
6,10000.0,91,0.9010989010989011,1,1,1,0,0,0,0,0,0,0,0,0,1,medio_alto
6,10000.0,11,1.0,6,5,1,0,0,0,1,1,1,1,1,0,0,medio_alto
4,10000.0,49,0.8163265306122449,4,3,1,1,1,0,1,1,1,0,0,0,0,medio_alto
2,35000.0,17,0.6470588235294118,5,2,1,0,0,1,0,1,0,0,0,0,0,alto
9,10000.0,1639,0.9145820622330689,2,2,1,0,1,0,0,0,0,1,0,0,1,baixo
7,35000.0,93,0.6451612903225806,9,4,1,0,0,8,1,0,0,1,0,0,1,gratuito
2,10000.0,2,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
5,10000.0,15,1.0,1,5,1,0,0,0,1,0,1,1,0,1,1,baixo
3,10000.0,0,0.0,1,2,1,1,1,0,1,0,0,1,0,0,0,medio_alto
3,0.0,0,0.0,1,4,1,0,0,0,1,0,1,1,0,0,0,gratuito
1,0.0,0,0.0,1,3,1,0,0,0,1,1,0,0,0,0,0,gratuito
13,1500000.0,19185,0.8618191295282773,9,1,1,0,0,0,0,1,0,0,0,0,0,medio_baixo
4,10000.0,4,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_alto
2,150000.0,6249,0.957273163706193,6,5,1,0,0,1,1,1,1,0,1,1,0,alto
3,10000.0,205,0.8439024390243902,2,3,1,0,0,0,1,0,0,1,0,0,1,baixo
2,10000.0,15,0.8,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_alto
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,35000.0,97,0.7938144329896907,3,4,1,0,0,0,1,1,1,0,1,0,0,alto
17,750000.0,4694,0.912015338730294,5,1,1,1,0,0,0,1,0,0,0,0,0,medio_alto
3,10000.0,10,0.6,1,4,1,0,0,1,1,1,1,0,0,0,0,gratuito
4,75000.0,74,0.6081081081081081,2,2,1,0,0,0,1,0,0,1,0,0,0,baixo
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,6,1,0,0,0,1,1,1,0,1,1,0,alto
1,0.0,0,0.0,14,2,1,0,0,0,0,0,0,1,0,0,0,gratuito
6,10000.0,0,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,medio_alto
4,10000.0,17,0.7058823529411765,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
4,10000.0,7,0.42857142857142855,9,3,1,0,0,0,1,0,0,0,1,1,0,alto
4,10000.0,132,0.8863636363636364,1,2,1,0,0,0,1,0,0,0,0,1,0,medio_alto
1,10000.0,0,0.0,10,4,1,0,0,0,1,1,1,1,0,0,0,alto
8,10000.0,11,0.6363636363636364,3,3,1,0,0,1,1,1,0,0,0,0,0,baixo
1,0.0,0,0.0,1,2,1,0,0,1,1,0,1,0,0,0,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
4,10000.0,2,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
3,10000.0,0,0.0,30,2,1,0,0,0,1,0,0,1,0,0,0,baixo
1,10000.0,0,0.0,9,5,1,1,0,0,1,0,0,1,0,1,1,alto
3,10000.0,0,0.0,2,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
1,10000.0,108,0.7870370370370371,7,4,1,1,1,0,1,0,0,1,0,1,1,alto
2,10000.0,3,0.3333333333333333,5,3,1,0,0,0,1,1,1,0,0,0,0,alto
3,10000.0,2,1.0,7,3,1,0,0,0,1,0,1,1,0,0,0,medio_baixo
3,10000.0,8,0.875,4,3,1,0,0,0,1,1,1,0,0,0,0,medio_alto
5,75000.0,251,0.7689243027888446,5,1,1,0,0,0,0,0,1,0,0,0,0,medio_alto
4,10000.0,0,0.0,2,2,1,0,0,0,1,0,0,0,0,1,0,medio_baixo
1,0.0,0,0.0,1,5,1,0,0,0,0,0,0,1,1,1,0,gratuito
7,10000.0,2,0.5,2,2,1,0,0,0,0,1,0,0,0,0,0,medio_alto
2,75000.0,588,0.858843537414966,1,0,1,0,0,0,0,0,0,0,0,0,0,medio_alto
1,10000.0,1,0.0,1,4,1,0,0,1,1,0,1,1,0,1,0,baixo
11,10000.0,140,0.6642857142857143,3,5,1,0,0,0,1,1,1,0,1,0,0,baixo
1,0.0,0,0.0,10,2,1,1,0,0,0,0,0,0,0,1,0,gratuito
2,10000.0,7,0.7142857142857143,1,4,1,0,0,0,1,1,0,1,1,0,0,medio_alto
4,10000.0,2,0.5,1,3,1,0,0,0,1,0,0,0,1,1,0,medio_baixo
4,10000.0,5,1.0,1,5,1,0,0,0,1,1,1,1,0,1,0,baixo
3,10000.0,92,0.9565217391304348,3,1,1,0,0,0,0,0,1,0,0,0,0,alto
2,10000.0,19,0.6842105263157895,9,4,1,0,0,0,0,1,1,0,1,0,0,medio_alto
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
12,75000.0,285,0.6701754385964912,1,3,1,0,0,1,1,0,1,0,1,0,0,baixo
2,10000.0,18,0.6111111111111112,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_alto
8,10000.0,29,0.4827586206896552,8,2,1,1,1,0,1,0,1,0,0,0,0,medio_alto
7,10000.0,18,0.3888888888888889,1,3,1,0,0,0,1,1,0,1,0,0,0,alto
4,10000.0,62,0.7903225806451613,7,4,1,0,0,0,1,0,0,0,0,1,1,alto
6,150000.0,3523,0.9415271075787681,12,1,1,0,0,3,0,0,1,0,0,0,0,medio_baixo
2,10000.0,29,0.6896551724137931,4,1,1,1,0,0,0,0,0,0,0,0,1,medio_baixo
5,10000.0,401,0.8877805486284289,1,3,1,0,0,0,1,1,1,0,0,0,0,medio_baixo
2,10000.0,5,1.0,1,4,1,1,0,0,1,1,0,1,0,0,0,gratuito
5,1500000.0,3093,0.6698997736825089,9,2,1,1,0,2,1,0,1,0,0,0,0,medio_alto
1,10000.0,2,1.0,1,4,1,0,0,0,1,1,0,1,0,0,1,alto
5,10000.0,144,0.4791666666666667,1,7,1,0,0,0,1,1,1,1,0,0,1,baixo
4,35000.0,140,0.8785714285714286,1,4,1,0,0,0,1,1,1,1,0,0,0,baixo
8,10000.0,19,0.2631578947368421,1,3,1,1,1,0,1,0,0,1,0,0,0,baixo
3,10000.0,9,0.8888888888888888,2,2,1,0,0,0,1,0,0,0,1,0,0,baixo
1,0.0,0,0.0,1,6,1,0,0,0,1,1,1,1,0,0,1,alto
2,10000.0,102,0.6470588235294118,15,3,1,0,1,0,1,1,1,0,0,0,0,medio_baixo
1,10000.0,19,1.0,5,1,1,0,0,0,0,0,0,0,0,0,1,medio_baixo
6,150000.0,139,0.6402877697841727,15,1,1,0,0,0,0,1,0,0,0,0,0,baixo
2,0.0,0,0.0,1,5,1,0,0,1,1,0,0,1,1,0,1,gratuito
4,10000.0,198,0.9090909090909091,2,2,1,0,0,0,1,0,0,0,0,0,1,medio_baixo
6,75000.0,1091,0.9248395967002749,6,2,1,1,0,0,1,1,0,0,0,0,0,medio_baixo
4,10000.0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,alto
1,0.0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,alto
2,35000.0,93,0.5913978494623656,1,1,1,0,0,0,0,1,0,0,0,0,0,baixo
4,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,gratuito
2,10000.0,6,1.0,10,2,1,0,0,0,1,0,0,1,0,0,0,baixo
3,10000.0,194,0.7319587628865979,8,2,1,1,1,0,1,0,0,1,0,0,0,alto
15,350000.0,3908,0.7737973387922211,6,2,1,0,0,4,0,1,1,0,0,0,0,medio_alto
5,10000.0,1,0.0,1,4,1,0,0,0,1,1,0,1,0,0,0,medio_alto
6,75000.0,6,1.0,1,2,1,1,0,0,1,1,0,0,0,0,0,medio_baixo
5,0.0,0,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,gratuito
2,0.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,0,0,gratuito
12,75000.0,85,0.7411764705882353,1,4,1,1,1,0,1,1,0,1,0,1,0,baixo
1,0.0,0,0.0,1,5,1,0,0,0,1,0,1,1,1,0,0,gratuito
1,10000.0,3,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
9,10000.0,21,0.9523809523809523,1,3,1,0,0,0,1,1,0,1,0,0,0,medio_baixo
1,10000.0,1,1.0,8,3,1,0,0,0,0,0,0,1,0,1,1,medio_baixo
4,10000.0,2,0.0,1,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
1,10000.0,0,0.0,1,3,1,0,0,0,1,1,0,0,1,0,0,baixo
6,10000.0,0,0.0,29,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,18,1.0,4,3,1,0,0,0,1,1,0,1,0,0,0,baixo
1,0.0,0,0.0,1,3,1,0,0,0,0,0,0,1,0,0,1,gratuito
2,10000.0,0,0.0,1,4,1,1,0,0,1,0,0,1,1,0,1,medio_baixo
8,10000.0,1,0.0,1,4,1,0,0,0,1,1,0,1,0,1,0,baixo
4,10000.0,1,0.0,1,3,1,0,0,0,1,0,0,1,0,0,0,medio_alto
6,150000.0,836,0.6220095693779905,29,6,1,0,0,0,1,1,1,1,0,0,1,baixo
1,10000.0,0,0.0,1,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
5,35000.0,13,0.15384615384615385,1,6,1,0,0,0,1,1,1,1,1,0,1,baixo
1,10000.0,0,0.0,7,3,1,0,0,0,1,0,0,1,0,1,0,baixo
6,10000.0,103,0.5825242718446602,1,6,1,0,0,0,1,1,0,0,1,0,1,alto
8,10000.0,0,0.0,1,3,1,0,0,0,1,1,0,0,1,0,0,alto
5,10000.0,20,0.5,103,3,1,0,0,0,1,0,0,1,0,0,1,baixo
2,10000.0,0,0.0,3,4,1,1,0,0,1,0,1,1,0,0,1,medio_alto
18,35000.0,64,0.546875,1,1,1,0,0,0,0,0,0,0,0,0,0,medio_alto
10,75000.0,281,0.6690391459074733,1,2,1,1,0,1,1,1,0,0,0,0,0,baixo
1,0.0,0,0.0,3,2,1,1,0,0,0,0,1,1,0,0,0,alto
1,0.0,0,0.0,2,2,1,0,0,0,0,0,1,0,1,0,0,medio_baixo
2,0.0,0,0.0,1,3,1,0,0,0,0,1,0,1,0,0,0,gratuito
7,10000.0,10,0.8,8,1,1,0,0,0,0,0,0,0,0,1,0,medio_alto
5,10000.0,5,1.0,1,4,1,0,0,0,1,1,1,0,0,0,0,alto
3,10000.0,1,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
1,0.0,0,0.0,30,3,1,0,0,0,0,0,0,1,0,1,1,gratuito
12,35000.0,305,0.7016393442622951,8,2,1,0,0,0,0,1,1,0,0,0,0,medio_alto
4,10000.0,5,0.8,1,2,1,0,0,0,1,0,0,0,0,0,0,baixo
10,10000.0,15,0.3333333333333333,1,2,1,0,0,0,0,0,1,0,0,0,0,gratuito
1,10000.0,5,1.0,1,2,1,0,0,0,1,0,0,0,1,0,0,medio_baixo
5,35000.0,404,0.3688118811881188,11,2,1,0,0,0,0,0,1,0,0,0,1,medio_alto
1,10000.0,0,0.0,2,4,1,0,0,1,1,1,1,0,1,0,0,alto
3,10000.0,28,0.8214285714285714,1,4,1,1,1,0,1,0,1,1,0,0,1,medio_alto
6,10000.0,27,0.9259259259259259,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_baixo
3,10000.0,14,0.9285714285714286,2,4,1,1,0,0,1,1,0,1,1,0,0,baixo
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,0.0,0,0.0,2,4,1,0,0,0,1,0,0,0,1,0,1,gratuito
4,10000.0,0,0.0,1,2,1,0,1,0,1,1,0,0,0,0,0,baixo
2,10000.0,24,0.9166666666666666,2,1,1,0,0,0,0,0,0,1,0,0,0,medio_alto
5,0.0,0,0.0,1,5,1,0,0,1,1,1,0,0,0,0,0,gratuito
8,10000.0,23,0.4782608695652174,1,3,1,0,0,0,1,1,1,0,0,0,0,medio_alto
4,10000.0,34,0.9411764705882353,1,2,1,1,0,0,1,0,0,1,0,0,0,medio_baixo
2,10000.0,82,0.9512195121951219,2,3,1,0,0,1,1,0,0,1,0,0,1,medio_baixo
6,10000.0,16,0.8125,1,2,1,0,1,0,1,0,0,1,0,0,0,baixo
8,35000.0,16,0.5625,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
1,10000.0,0,0.0,1,3,1,0,0,0,1,1,1,0,0,0,0,alto
12,35000.0,48,0.4791666666666667,2,2,1,0,0,1,1,1,0,0,0,0,0,medio_baixo
3,10000.0,11,1.0,1,3,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
2,10000.0,6,0.6666666666666666,1,2,1,0,0,0,0,0,0,1,0,0,1,medio_alto
5,10000.0,1,1.0,1,2,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
6,10000.0,31,0.7096774193548387,6,3,1,1,1,1,1,1,0,1,0,0,0,medio_baixo
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,35000.0,40,0.8,13,3,1,0,0,1,0,1,1,0,1,0,0,alto
6,10000.0,0,0.0,4,5,1,0,0,0,1,1,0,1,1,0,1,medio_alto
7,35000.0,40,0.85,1,2,1,0,0,1,0,0,1,0,1,0,0,medio_alto
5,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,7,5,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
8,10000.0,2,0.5,1,2,1,0,0,0,1,0,0,0,0,0,0,medio_alto
4,75000.0,424,0.7735849056603774,11,5,1,0,0,1,1,1,1,0,0,1,1,alto
6,75000.0,7,0.5714285714285714,1,4,1,0,0,0,1,0,1,1,1,0,0,baixo
7,10000.0,55,0.23636363636363636,1,3,1,0,0,0,1,0,1,1,0,0,0,baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,1,1.0,1,2,1,0,0,0,0,0,0,1,0,1,0,medio_alto
1,10000.0,4,0.75,13,1,1,0,0,0,0,0,0,1,0,0,0,baixo
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
5,10000.0,39,0.7692307692307693,7,3,1,0,0,0,1,0,0,1,1,0,0,medio_baixo
3,10000.0,4,1.0,3,3,1,0,0,0,1,0,0,1,0,0,0,medio_baixo
3,10000.0,26,0.8461538461538461,7,1,1,0,0,0,0,0,0,1,0,0,0,medio_baixo
9,150000.0,883,0.7089467723669309,1,5,1,0,0,1,1,1,1,0,1,0,1,alto
11,150000.0,870,0.9275862068965517,1,6,1,1,1,0,1,0,1,1,1,0,1,gratuito
8,75000.0,126,0.7142857142857143,1,5,1,0,0,0,1,0,1,0,1,1,1,baixo
12,350000.0,3702,0.7312263641274986,6,2,1,1,0,0,1,1,0,0,0,0,0,baixo
1,0.0,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
10,75000.0,484,0.9380165289256198,14,2,1,1,0,0,0,0,1,1,0,0,0,alto
1,35000.0,453,0.8035320088300221,6,2,1,0,0,1,0,0,0,0,0,1,1,medio_alto
6,10000.0,77,0.961038961038961,1,2,1,0,0,0,1,1,0,0,0,0,0,medio_alto
9,10000.0,11,0.09090909090909091,1,4,1,0,0,0,0,0,0,0,0,0,1,medio_alto
2,10000.0,66,0.9393939393939394,2,3,1,0,0,0,0,0,0,1,0,1,0,alto
1,10000.0,66,0.9393939393939394,1,4,1,1,1,0,1,0,0,0,0,1,1,medio_alto
1,0.0,0,0.0,1,4,1,0,0,0,1,0,0,1,0,1,0,gratuito
1,10000.0,3,1.0,1,2,1,0,0,0,0,0,1,0,0,0,1,baixo
3,0.0,0,0.0,2,4,1,1,1,0,1,0,0,1,0,1,1,gratuito
3,10000.0,8,1.0,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
3,10000.0,5,0.8,1,2,1,0,0,0,0,0,0,0,0,0,1,gratuito
1,0.0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_alto
3,10000.0,36,0.6944444444444444,2,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
10,10000.0,4,0.0,1,4,1,0,0,0,1,0,0,0,1,1,0,alto
8,10000.0,19,0.21052631578947367,4,3,1,0,1,0,1,1,0,1,0,0,0,medio_alto
3,75000.0,1716,0.9568764568764568,4,4,1,0,0,4,1,0,1,1,1,0,0,alto
3,10000.0,88,0.9204545454545454,3,4,1,0,0,0,1,1,1,0,1,0,0,medio_alto
3,10000.0,306,0.6797385620915033,4,3,1,0,0,0,1,0,0,1,0,0,1,alto
2,10000.0,26,0.9615384615384616,1,5,1,0,0,0,1,1,1,1,0,1,0,medio_baixo
2,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
8,10000.0,32,0.375,2,1,1,0,0,0,0,0,0,0,0,0,0,gratuito
6,10000.0,16,0.75,1,5,1,0,0,0,1,1,1,1,0,0,0,gratuito
4,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,2,1,0,0,0,0,1,0,0,0,1,0,baixo
6,10000.0,4,0.75,2,4,1,0,0,0,1,1,1,1,0,0,0,medio_baixo
1,10000.0,0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,medio_alto
1,0.0,0,0.0,17,5,1,0,0,0,0,0,0,1,0,0,0,gratuito
1,10000.0,1,1.0,1,2,1,0,0,0,0,0,0,1,1,0,0,baixo
7,10000.0,7,0.5714285714285714,4,2,1,1,0,0,0,0,1,1,0,0,0,medio_alto
17,350000.0,1735,0.6806916426512968,9,1,1,0,0,0,0,1,0,0,0,0,0,baixo
3,0.0,0,0.0,8,3,1,1,1,0,0,0,0,1,0,1,0,gratuito
6,10000.0,0,0.0,2,3,1,0,0,0,1,0,1,1,0,0,0,baixo
1,0.0,0,0.0,1,4,1,1,0,0,1,1,0,1,0,0,0,gratuito
6,10000.0,134,0.6567164179104478,5,3,1,0,0,0,1,0,0,1,0,0,1,baixo
6,10000.0,4,0.25,1,2,1,0,0,0,0,0,0,0,0,1,1,medio_baixo
3,0.0,0,0.0,3,7,1,0,0,0,1,1,1,1,0,1,1,alto
3,10000.0,2,0.5,2,4,1,0,0,0,1,1,0,0,0,0,1,alto
1,10000.0,0,0.0,3,3,1,0,0,0,0,1,1,1,0,0,0,alto
8,35000.0,163,0.9386503067484663,1,1,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,4,0.75,2,4,1,0,0,1,0,0,0,1,0,0,1,medio_baixo
10,10000.0,100,0.41,2,1,1,0,0,0,0,0,0,0,1,0,0,medio_alto
1,0.0,0,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,gratuito
7,10000.0,40,0.875,8,2,1,0,0,1,1,1,0,0,0,0,0,alto
3,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
2,10000.0,3,1.0,1,5,1,0,0,0,1,1,1,1,0,0,0,baixo
1,10000.0,0,0.0,28,2,1,0,0,0,1,0,0,1,0,0,0,baixo
10,35000.0,136,0.75,2,1,1,0,0,0,0,1,0,0,0,0,0,alto
3,10000.0,75,0.8533333333333334,1,3,1,0,0,0,1,0,1,1,0,0,0,medio_baixo
11,750000.0,6360,0.8578616352201258,14,4,1,1,1,6,1,1,1,0,1,0,0,alto
8,10000.0,16,0.6875,1,1,1,1,1,0,0,0,0,0,0,0,0,alto
1,10000.0,322,0.937888198757764,4,3,1,0,0,0,1,1,0,0,0,0,0,medio_baixo
4,0.0,0,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,gratuito
5,10000.0,0,0.0,1,2,1,0,0,1,1,0,0,1,0,0,0,baixo
1,0.0,0,0.0,0,2,1,0,0,0,0,0,0,0,0,1,0,gratuito
1,10000.0,0,0.0,1,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
2,10000.0,21,0.7142857142857143,10,4,1,0,0,0,1,0,0,1,1,1,0,medio_baixo
8,35000.0,15,0.13333333333333333,1,4,1,1,1,0,1,1,1,1,0,0,0,medio_baixo
4,10000.0,3,1.0,1,3,1,0,0,0,1,0,0,1,0,0,1,alto
5,10000.0,0,0.0,1,3,1,0,0,0,1,0,1,1,0,0,0,baixo
1,10000.0,0,0.0,28,1,1,0,0,0,0,0,0,1,0,0,0,baixo
5,10000.0,117,0.9914529914529915,8,3,1,0,0,1,1,1,0,1,0,0,0,alto
15,35000.0,212,0.8915094339622641,1,2,1,1,0,0,0,0,1,1,0,0,0,alto
3,10000.0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,baixo
3,10000.0,4,1.0,1,4,1,1,1,0,1,0,1,1,1,0,0,medio_alto
10,10000.0,13,0.5384615384615384,1,3,1,1,0,1,1,1,1,0,0,0,0,baixo
3,10000.0,2,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,medio_baixo
5,10000.0,8,1.0,1,4,1,0,0,0,0,0,0,0,1,0,0,alto
1,10000.0,0,0.0,5,1,1,0,0,1,0,1,0,0,0,0,0,alto
1,10000.0,0,0.0,7,4,1,0,0,1,0,1,0,0,1,0,0,alto
2,10000.0,0,0.0,12,1,1,0,0,1,0,0,1,0,0,0,0,medio_alto
1,10000.0,0,0.0,7,4,1,0,0,0,1,0,0,1,1,0,1,baixo
7,10000.0,8,0.5,1,2,1,0,0,0,1,0,0,1,0,0,0,baixo
7,350000.0,1539,0.8297595841455491,1,1,1,0,0,0,0,0,0,0,0,0,0,gratuito
8,10000.0,26,0.7692307692307693,3,3,1,0,0,0,0,0,0,1,0,0,1,medio_alto
9,10000.0,33,0.45454545454545453,1,4,1,0,0,0,1,0,0,0,0,0,1,alto
2,0.0,0,0.0,103,9,1,0,1,0,1,1,1,1,1,1,1,gratuito
11,1500000.0,4885,0.586489252814739,12,3,1,1,0,0,0,0,0,0,0,1,0,gratuito
4,0.0,0,0.0,1,5,1,1,1,0,1,0,1,1,1,0,1,gratuito
8,35000.0,362,0.8425414364640884,6,2,1,1,1,0,1,0,1,0,0,0,0,gratuito
2,10000.0,0,0.0,1,3,1,0,0,0,1,1,0,1,0,0,0,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
6,35000.0,474,0.7510548523206751,10,3,1,0,0,0,1,0,0,0,0,1,1,alto
9,10000.0,7,0.7142857142857143,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
1,10000.0,19,0.6842105263157895,10,3,1,1,0,0,1,0,1,0,1,0,0,medio_alto
1,10000.0,96,0.8541666666666666,1,2,1,0,0,0,1,0,1,0,0,0,0,medio_baixo
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
1,10000.0,0,0.0,1,4,1,0,1,0,1,1,1,0,0,0,0,medio_baixo
1,10000.0,125,0.848,4,3,1,0,0,1,1,0,1,0,0,0,1,medio_alto
6,10000.0,0,0.0,1,4,1,0,0,0,1,1,0,1,0,0,0,medio_alto
1,0.0,0,0.0,1,2,1,0,0,0,1,1,0,0,0,0,0,baixo
2,10000.0,0,0.0,1,3,1,0,0,0,1,0,0,1,0,1,0,medio_alto
1,10000.0,15,0.8,4,1,1,0,0,0,1,0,0,0,0,0,0,baixo
5,10000.0,42,0.8333333333333334,9,1,1,0,0,0,0,0,0,0,0,0,1,medio_alto
1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,gratuito
3,10000.0,4,1.0,1,2,1,0,0,0,0,1,0,1,0,0,0,gratuito
6,150000.0,738,0.7195121951219512,22,4,1,1,0,0,0,1,0,0,0,1,0,gratuito
